Date,fix,kix,sp5
2015-05-22,1005.4926,4879.95,203.328125
2015-05-26,1014.2916,4853.44,201.142014
2015-05-27,1018.7828,4835.75,203.05127
2015-05-28,1016.8127,4805.89,202.822159
2015-05-29,1016.4183,4786.74,201.562057
2015-06-02,1003.7787,4816.66,201.772095
2015-06-03,1003.0747,4790.5,202.306671
2015-06-04,1004.2761,4773.79,200.597885
2015-06-05,1003.679,4784.07,200.254196
2015-06-08,996.7678,4761.44,199.02272
2015-06-09,991.4752,4745.42,198.99411
2015-06-10,988.5069,4744.66,201.380661
2015-06-11,995.4953,4744.95,202.0298
2015-06-12,997.7288,4765.02,200.483307
2015-06-15,996.8155,4759.58,199.62413
2015-06-16,997.2126,4773.23,200.712448
2015-06-17,997.3414,4790.42,201.036987
2015-06-18,996.5245,4796.26,203.12767
2015-06-19,1000.7142,4778.63,202.225922
2015-06-22,1004.6949,4780.48,203.261948
2015-06-23,1004.9096,4776.35,203.405838
2015-06-24,1002.5713,4793.77,201.928543
2015-06-25,998.9335,4798.73,201.314621
2015-06-26,1000.2966,4810.36,201.276245
2015-06-29,993.2496,4837.58,197.055405
2015-06-30,993.5139999999999,4906.07,197.46788
2015-07-01,995.0667,4858.42,199.050735
2015-07-02,993.5878,4839.6,198.868439
2015-07-06,997.8993,4814.11,198.30246
2015-07-07,1004.1908,4815.28,199.54953
2015-07-08,997.4645,4762.87,196.201645
2015-07-09,993.405,4754.66,196.55658
2015-07-10,989.6837,4727.46,199.03154
2015-07-13,993.0310000000001,4723.76,201.228302
2015-07-14,992.7576,4692.17,202.101196
2015-07-15,998.1452,4690.16,202.034073
2015-07-16,1001.0295,4676.16,203.655273
2015-07-17,1003.5322,4638.44,203.827927
2015-07-20,1004.8449,4627.9,203.933456
2015-07-21,1002.1571,4605.25,203.12767
2015-07-22,1005.9053,4578.62,202.763107
2015-07-23,1007.446,4539.47,201.621582
2015-07-24,1009.0472,4500.43,199.53035
2015-07-27,1005.4357,4467.36,198.369614
2015-07-28,1001.8789999999999,4485.71,200.806198
2015-07-29,1000.6723,4532.28,202.187576
2015-07-30,1006.4104,4487.38,202.235519
2015-07-31,1010.4054,4404.72,201.928543
2015-08-03,1015.0368,4354.99,201.247467
2015-08-04,1011.9944,4343.16,200.854172
2015-08-05,1015.7917,4317.23,201.516083
2015-08-06,1014.9516,4350.7,199.866089
2015-08-07,1011.9294,4415.09,199.482376
2015-08-10,1004.8842,4483.58,201.995697
2015-08-11,1011.2374,4519.63,200.173065
2015-08-12,1003.6904,4499.06,200.412903
2015-08-13,1005.7927,4495.52,200.163483
2015-08-14,1005.1067,4496.23,200.892532
2015-08-17,1007.4768,4509.84,202.014877
2015-08-18,1010.0947,4482.19,201.429703
2015-08-19,1009.6895,4464.74,199.837326
2015-08-20,1005.2,4429.87,195.664459
2015-08-21,1010.8417,4405.29,189.77449
2015-08-24,1027.9842,4337.47,181.783661
2015-08-25,1017.9476,4242.73,179.644485
2015-08-26,1020.9996,4171.35,186.541718
2015-08-27,997.6317,4080.83,191.155838
2015-08-28,988.1813,4101.67,191.165436
2015-08-31,986.7413,4176.59,189.620987
2015-09-01,998.4412,4153.21,183.961227
2015-09-02,995.7844,4127.08,187.453018
2015-09-03,993.4544,4153.31,187.587296
2015-09-04,1003.7915,4134.41,184.747849
2015-09-08,989.8758,4216.83,189.390732
2015-09-09,990.5518,4219.89,186.858246
2015-09-10,988.4986,4217.78,187.875076
2015-09-11,991.6269,4210.02,188.728836
2015-09-14,992.8984,4234.66,188.028595
2015-09-15,989.816,4250.6,190.378799
2015-09-16,982.2872,4257.27,192.028763
2015-09-17,980.9580000000001,4248.95,191.597107
2015-09-18,988.4967,4236.26,188.46611
2015-09-21,989.0636,4242.26,189.440018
2015-09-22,1000.7328,4212.11,186.981155
2015-09-23,1007.1956,4207.27,186.682205
2015-09-24,1003.8039,4222.55,186.007248
2015-09-25,996.2886,4221.1,185.95903
2015-09-28,1007.997,4206.15,181.291977
2015-09-29,1012.2067,4189.22,181.39801
2015-09-30,1007.1160000000001,4173.52,184.782639
2015-10-01,1009.0816,4153.0,185.264771
2015-10-02,1002.7239999999999,4109.6,188.032196
2015-10-05,994.5685,4084.36,191.37822
2015-10-06,986.1648,4064.16,190.722488
2015-10-07,978.8761,4071.56,192.284607
2015-10-08,973.2510000000001,4041.35,194.020309
2015-10-09,965.2648,4017.34,194.136017
2015-10-12,964.0604,3991.49,194.319214
2015-10-13,969.5101,3978.7,193.094604
2015-10-14,969.8397,3875.84,192.1689
2015-10-15,966.4285,3868.18,195.119583
2015-10-16,964.6284,3901.13,196.006683
2015-10-19,967.3979,3930.32,196.103119
2015-10-21,969.8539,3909.27,194.637436
2015-10-22,969.5439,3935.88,197.925568
2015-10-23,970.8127,3952.97,200.0952
2015-10-26,973.4828,3936.6,199.603424
2015-10-27,977.9423,3913.51,199.217697
2015-10-28,974.1227,3905.88,201.483749
2015-10-29,973.0342,3884.13,201.368027
2015-10-30,970.8172,3868.83,200.500183
2015-11-02,970.5214,3856.75,202.872269
2015-11-03,968.8556,3829.91,203.46048
2015-11-04,972.6157,3830.15,202.843338
2015-11-05,974.3422,3868.09,202.640823
2015-11-06,977.7264,3872.57,202.534775
2015-11-09,982.8775,3892.84,200.644821
2015-11-10,988.4221,3887.53,201.107681
2015-11-11,986.2760000000001,3919.1,200.316986
2015-11-12,988.34,3916.62,197.520584
2015-11-13,993.2163,3917.64,195.302765
2015-11-16,997.0245,3928.72,198.27272
2015-11-17,997.3702,3950.97,198.128082
2015-11-18,996.8398,3946.99,201.271606
2015-11-19,992.3303,3971.3,201.098007
2015-11-20,994.3359,3992.58,201.830856
2015-11-23,996.2605,4021.14,201.599457
2015-11-24,991.5256,4020.55,201.869446
2015-11-25,992.0132,4044.72,201.84053
2015-11-27,998.0891,3994.56,202.07193
2015-11-30,1000.0,4016.18,201.233017
2015-12-01,997.511119186046,3978.17,203.151917
2015-12-02,1001.56679206513,3989.87,201.078735
2015-12-03,987.023219736732,3994.49,198.263092
2015-12-04,982.541858870787,3990.64,202.129807
2015-12-07,994.064785609935,3990.02,200.905182
2015-12-08,997.5550005320911,3994.88,199.555176
2015-12-09,997.0981203418469,4002.63,198.002716
2015-12-10,998.181151508624,3986.28,198.513794
2015-12-11,1005.63252489335,3995.09,194.666382
2015-12-14,1010.45624551298,3968.2,195.649887
2015-12-15,1008.0802428354599,3987.57,197.703796
2015-12-16,1003.36658856046,4011.66,200.596603
2015-12-17,1014.3320655380198,4005.22,197.539871
2015-12-18,1006.37998963657,3989.95,194.020706
2015-12-21,999.649963880992,4008.63,195.621201
2015-12-22,998.042060332621,3954.54,197.396332
2015-12-23,988.772972347359,3918.75,199.840744
2015-12-28,986.2872971670661,3980.57,199.055038
2015-12-29,979.752626841927,4004.91,201.179337
2015-12-30,985.084396237535,3992.57,199.753433
2015-12-31,985.032115338475,4040.75,197.755219
2016-01-04,993.7882771025951,4007.0,194.990707
2016-01-05,994.632641355925,3974.58,195.320511
2016-01-07,1007.7075622058801,4003.11,188.229752
2016-01-08,1011.8175794509401,3940.42,186.163651
2016-01-11,1022.4062402128801,3929.92,186.347946
2016-01-12,1026.48220447886,3910.14,187.851456
2016-01-13,1025.5784441036599,3880.13,183.166336
2016-01-14,1024.52700401662,3835.78,186.173325
2016-01-15,1045.77226987586,3839.29,182.17691
2016-01-19,1043.82366850097,3835.1,182.419418
2016-01-20,1060.3187633039802,3796.49,180.081711
2016-01-21,1047.6286652695699,3759.94,181.090515
2016-01-22,1023.71307081763,3747.4,184.805618
2016-01-25,1032.47172682424,3752.45,182.012009
2016-01-26,1023.37222736141,3745.38,184.495209
2016-01-27,1020.2116108590599,3759.86,182.48732
2016-01-28,1019.37639068009,3763.36,183.437927
2016-01-29,1010.4900722108099,3773.17,187.909653
2016-02-01,1011.15852903922,3767.24,187.841751
2016-02-02,1024.53323122592,3781.36,184.456421
2016-02-03,1014.6906093356,3805.15,185.562225
2016-02-04,1013.5611139692401,3785.73,185.853241
2016-02-05,1023.7311512937199,3833.07,182.312714
2016-02-08,1036.4607154282598,3844.39,179.858597
2016-02-09,1046.4858671424902,3853.56,179.868286
2016-02-10,1044.20075717189,3851.07,179.713089
2016-02-11,1065.7593516815302,3825.18,177.375381
2016-02-12,1043.20214791806,3790.54,181.032318
2016-02-16,1028.6252248958199,3789.59,184.08783
2016-02-17,1014.35072431292,3815.4,187.094864
2016-02-18,1018.6660369073801,3804.73,186.328537
2016-02-19,1021.9343250202,3834.57,186.241241
2016-02-22,1014.3144645602499,3814.06,188.937866
2016-02-23,1022.8017325284,3844.58,186.551636
2016-02-24,1027.74285788982,3850.93,187.405243
2016-02-25,1024.38159211262,3867.06,189.675049
2016-02-26,1020.23214881626,3871.62,189.238571
2016-02-29,1023.1063546309599,3862.24,187.75444
2016-03-01,1009.1710105995301,3884.01,192.167984
2016-03-02,1001.26124218676,3932.86,193.031281
2016-03-03,998.399916596609,3932.48,193.787903
2016-03-04,988.814751827926,3981.47,194.418381
2016-03-07,987.41735843589,3980.09,194.573593
2016-03-08,995.458424352085,3941.46,192.449265
2016-03-09,986.642940859523,3951.42,193.399918
2016-03-10,984.162866023185,3949.82,193.555069
2016-03-11,975.657854991407,3958.82,196.678513
2016-03-14,977.214372838351,3953.13,196.426331
2016-03-15,979.317815368714,3921.1,196.106216
2016-03-16,977.5514118229249,3925.25,197.241104
2016-03-17,974.202069641689,3927.65,198.492432
2016-03-18,976.418168967964,3946.19,199.27243
2016-03-21,975.6258132224319,3938.22,199.555161
2016-03-22,976.3461135845039,3957.06,199.447937
2016-03-23,981.845043057684,3991.95,198.131653
2016-03-24,982.5950236746401,4001.36,198.0439
2016-03-29,981.5639832753039,3995.56,199.993942
2016-03-30,979.861659150699,3981.33,200.87146
2016-03-31,979.844592367274,3982.09,200.383942
2016-04-01,984.758867117269,3996.38,201.748962
2016-04-04,986.166578190166,4008.5,201.095688
2016-04-05,991.8105375457919,4016.64,199.087158
2016-04-06,990.574451032923,4030.0,201.261459
2016-04-07,996.1311531435381,4054.29,198.85318
2016-04-08,990.8620125530749,3999.33,199.389435
2016-04-11,991.048280704599,3958.57,198.921432
2016-04-12,983.777029016318,3925.32,200.773941
2016-04-13,979.8425163442439,3909.47,202.801956
2016-04-14,977.573323126949,3901.45,202.811707
2016-04-15,981.545145227423,3920.0,202.587463
2016-04-18,979.787363185187,3929.51,204.010971
2016-04-19,977.022222759133,3934.58,204.654465
2016-04-20,976.494198812176,3939.5,204.849487
2016-04-21,973.402203596989,3968.75,203.747711
2016-04-22,965.822059355935,4010.82,203.747711
2016-04-25,966.072005632773,4019.85,203.396729
2016-04-26,963.813830963101,4012.72,203.698959
2016-04-27,964.7085342696801,3985.04,204.118225
2016-04-28,972.027552820526,3990.2,202.265701
2016-04-29,974.758295404337,4009.26,201.173706
2016-05-03,977.569301629711,4022.61,201.00795
2016-05-04,976.259539896328,3989.71,199.886673
2016-05-06,979.2008437546409,3964.65,200.578934
2016-05-09,976.1585663710749,3962.95,200.74469
2016-05-10,977.3682100786099,3916.74,203.240707
2016-05-11,979.0667217064309,3934.43,201.339432
2016-05-12,976.3353436958059,3923.42,201.397949
2016-05-13,978.526041514252,3927.69,199.642929
2016-05-16,976.880365250435,3907.09,201.612457
2016-05-17,976.2957021030119,3866.97,199.730667
2016-05-18,970.592345327277,3878.42,199.789185
2016-05-19,969.9016786255161,3880.81,199.096939
2016-05-20,970.5366324165469,3890.85,200.354675
2016-05-23,973.062128787505,3875.69,200.081696
2016-05-24,969.610624495773,3895.86,202.675201
2016-05-25,968.801923306019,3912.33,204.049973
2016-05-26,969.14432849946,3871.74,204.108475
2016-05-27,968.0989822226891,3867.5,204.985992
2016-05-31,964.953114882468,3827.8,204.595978
2016-06-02,973.2357291490781,3799.57,205.639236
2016-06-03,979.7270782828759,3801.31,205.024979
2016-06-06,980.105235746899,3801.03,206.068253
2016-06-07,980.42253192085,3797.74,206.389984
2016-06-08,983.773266966931,3798.26,207.062744
2016-06-09,985.390305441353,3818.19,206.779984
2016-06-10,988.530331172368,3833.42,204.820251
2016-06-13,990.773115724787,3817.66,203.240707
2016-06-14,995.4335455941051,3784.56,202.840958
2016-06-15,994.747312917894,3799.16,202.558212
2016-06-16,999.738696648849,3789.94,203.16272
2016-06-17,996.430471851333,3784.32,202.406097
2016-06-20,986.000594609527,3767.2,203.70961
2016-06-21,979.2889318076599,3775.09,204.287842
2016-06-22,977.1839502487401,3750.98,203.95462
2016-06-23,969.042718746096,3744.58,206.610626
2016-06-27,1007.5707025750901,3662.15,195.623947
2016-06-28,1005.18698488313,3636.64,199.152222
2016-06-29,1001.26575923269,3629.05,202.543304
2016-06-30,1003.36623285149,3640.61,205.307129
2016-07-01,1008.4114808548,3652.79,205.738358
2016-07-05,1013.50851931151,3668.45,204.258438
2016-07-06,1016.0848651158699,3664.78,205.483566
2016-07-08,1018.55661754291,3688.46,208.413971
2016-07-11,1012.9315599971001,3661.58,209.149048
2016-07-12,1004.6815860784401,3619.67,210.668167
2016-07-13,1008.3089048247999,3616.1,210.638763
2016-07-14,1000.2018690095099,3609.81,211.814865
2016-07-15,996.543958810014,3596.98,211.530624
2016-07-18,996.679345584028,3555.18,212.099091
2016-07-19,998.689645917409,3522.98,211.883469
2016-07-20,996.6593571736109,3520.77,212.765533
2016-07-21,999.081302374216,3515.1,211.961868
2016-07-22,995.2335265163831,3524.59,212.912552
2016-07-25,992.673431443366,3508.49,212.33429
2016-07-26,996.165606070746,3494.03,212.432312
2016-07-27,1002.2555893541198,3475.38,212.206909
2016-07-28,1005.55750331613,3468.29,212.45192000000003
2016-07-29,1013.33631041953,3488.67,212.794922
2016-08-01,1008.74587204437,3460.6,212.61853
2016-08-02,1004.8971348992999,3478.97,211.256226
2016-08-03,1002.5479903930001,3479.73,211.873657
2016-08-04,1010.2275801125099,3464.48,212.099091
2016-08-05,1006.72957495526,3482.18,213.833817
2016-08-08,1005.7064586487301,3463.59,213.706421
2016-08-09,1010.2159158439099,3459.1,213.833817
2016-08-10,1016.35157563654,3463.22,213.304581
2016-08-11,1012.03360418438,3450.1,214.294464
2016-08-12,1009.48694945527,3449.44,214.108246
2016-08-15,1009.48647127724,3445.6,214.725708
2016-08-16,1007.8522348812401,3485.36,213.61821
2016-08-17,1005.8662514434401,3508.51,214.020035
2016-08-18,1011.3096678368499,3484.08,214.50029
2016-08-19,1005.54762809916,3462.56,214.186646
2016-08-22,1006.2914863673401,3456.21,214.17684900000003
2016-08-23,1009.00810264156,3442.87,214.608109
2016-08-24,1003.0024616319901,3462.68,213.510406
2016-08-25,1002.44100724877,3309.76,213.363373
2016-08-26,1000.25298453825,3216.62,212.961533
2016-08-29,1004.5233961920699,3123.54,214.010254
2016-08-30,1000.08414648068,3116.82,213.65741
2016-08-31,997.905542121587,3178.83,213.049774
2016-09-01,996.4120679336901,3179.23,213.05954
2016-09-02,997.828313856219,3187.87,214.020035
2016-09-06,1010.54682876565,3169.31,214.666901
2016-09-07,1009.3814927560601,3168.62,214.647278
2016-09-08,1002.7016026007599,3180.29,214.157257
2016-09-09,988.126077032145,3208.25,209.031433
2016-09-13,977.889501353986,3223.8,208.982422
2016-09-14,980.14074525732,3221.87,208.904022
2016-09-15,981.6732172330239,3239.8,210.991577
2016-09-16,982.617802648093,3206.12,210.17598
2016-09-19,987.177009912471,3218.88,210.215378
2016-09-20,989.9238286740069,3192.31,210.22522
2016-09-21,993.1608817773779,3170.22,212.589325
2016-09-22,1000.6698108864599,3169.64,213.92894
2016-09-23,998.941995172484,3174.15,212.75676
2016-09-26,1000.67319832237,3187.33,211.032959
2016-09-27,1006.70476247527,3206.71,212.343063
2016-09-28,1007.2815319994,3177.7,213.397049
2016-09-29,1004.03488094099,3217.75,211.46637
2016-09-30,1005.9580402064099,3243.21,213.062134
2016-10-03,1005.6042470441802,3295.1,212.549896
2016-10-04,997.8838204913241,3282.64,211.46637
2016-10-05,994.554613628671,3284.84,212.402176
2016-10-06,993.999281388315,3264.03,212.549896
2016-10-07,994.818101441185,3261.34,211.820969
2016-10-10,997.618554490167,3258.93,212.924225
2016-10-11,993.5921459011,3241.92,210.235077
2016-10-12,992.026284723176,3247.11,210.51091
2016-10-13,991.81022039884,3242.32,209.821365
2016-10-14,992.583055411107,3267.92,209.929718
2016-10-17,990.436025756186,3243.68,209.200821
2016-10-18,993.9409305749209,3249.67,210.51091
2016-10-19,997.1830640851861,3239.0,211.07237200000003
2016-10-21,991.3026664315261,3203.38,210.77684
2016-10-24,991.742486850416,3214.5,211.673248
2016-10-25,991.604174861164,3203.99,210.964005
2016-10-26,985.1804687486681,3204.69,210.540451
2016-10-27,980.0602981527139,3201.55,209.978973
2016-10-28,978.584333025205,3204.67,209.358398
2016-10-31,977.728553679387,3229.22,209.368256
2016-11-01,978.871155978085,3227.24,207.851318
2016-11-02,977.789624609651,3237.08,206.600327
2016-11-03,977.6675243817149,3262.31,205.654694
2016-11-04,978.141833274508,3251.46,205.428131
2016-11-07,982.678551909908,3248.54,209.959274
2016-11-08,984.984267947119,3242.46,210.904907
2016-11-09,985.2160317198179,3238.47,213.14093
2016-11-10,981.8763107728661,3246.72,213.672836
2016-11-11,975.8796838405169,3264.26,213.180328
2016-11-14,976.678020034846,3268.41,213.347778
2016-11-15,978.1344502984151,3261.71,215.012482
2016-11-16,974.185584650504,3272.47,214.608612
2016-11-17,976.4652720148199,3283.77,215.711853
2016-11-18,975.7889048479731,3291.25,215.229187
2016-11-21,978.2196815987261,3283.94,216.854492
2016-11-22,983.722030423736,3267.53,217.278061
2016-11-23,986.8290996697921,3263.44,217.396255
2016-11-25,988.401348759776,3265.89,218.203979
2016-11-28,988.029251072494,3249.63,217.17955
2016-11-29,984.2008906331,3256.57,217.603119
2016-11-30,986.2307125962269,3247.19,217.081039
2016-12-01,987.59587275932,3250.62,216.283188
2016-12-02,982.7552021735789,3248.02,216.391525
2016-12-05,984.544990581196,3230.0,217.691757
2016-12-07,981.8887621214881,3181.48,221.237885
2016-12-08,989.522538405928,3180.56,221.779648
2016-12-09,999.132484104444,3158.89,223.119278
2016-12-13,996.645521326568,3155.57,224.350555
2016-12-14,994.2318601697099,3148.48,222.49871800000003
2016-12-15,1000.9456839647698,3129.78,223.41479500000003
2016-12-16,996.326107829068,3104.95,222.977844
2016-12-19,993.410565200546,3084.48,223.463348
2016-12-20,997.010369774216,3084.16,224.325378
2016-12-21,994.998038752075,3074.43,223.701157
2016-12-22,994.7012237057302,3106.91,223.314728
2016-12-23,993.701436944709,3113.61,223.641708
2016-12-28,995.329465966465,3130.93,222.343689
2016-12-29,989.2285073805859,3156.59,222.29417400000003
2016-12-30,984.888947893449,3186.21,221.48167400000003
2017-01-03,990.8580085958121,3206.24,223.17601
2017-01-04,997.244143450313,3194.13,224.503738
2017-01-05,989.372350746528,3170.71,224.325378
2017-01-09,991.5163295038901,3117.4,224.384842
2017-01-10,994.1810993839439,3083.68,224.384842
2017-01-11,994.977714023963,3047.68,225.018967
2017-01-12,995.72799414709,3014.36,224.454193
2017-01-13,998.4030866131591,2971.1,224.969421
2017-01-17,987.7948629165021,2929.68,224.176743
2017-01-18,990.874032123734,2932.79,224.672165
2017-01-19,991.355521365864,2924.9,223.839874
2017-01-20,991.375733304973,2913.84,224.662262
2017-01-23,985.742209291612,2905.31,224.077667
2017-01-24,993.252504037937,2873.02,225.514389
2017-01-25,992.3593473344521,2855.81,227.466339
2017-01-26,992.345752456398,2824.32,227.228531
2017-01-27,992.203410915663,2812.04,226.871826
2017-01-30,987.202176252873,2789.64,225.464844
2017-01-31,986.138503536743,2794.27,225.445023
2017-02-01,988.315861975386,2801.85,225.534195
2017-02-02,988.7485404550849,2833.09,225.682831
2017-02-03,990.957094324965,2862.39,227.238434
2017-02-06,990.471671992621,2867.39,226.832184
2017-02-07,987.3520237856959,2882.74,226.842117
2017-02-08,987.610791950742,2908.87,227.139359
2017-02-09,990.6865290352521,2933.09,228.486893
2017-02-10,998.562426899475,2951.62,229.38855
2017-02-13,1000.21519397009,2933.69,230.637009
2017-02-14,1004.01428911434,2933.46,231.558472
2017-02-15,1010.5339319623899,2952.33,232.767303
2017-02-16,1003.39676557145,2971.5,232.569138
2017-02-17,999.978045828996,2948.75,232.93574500000003
2017-02-21,1006.6842459231401,2964.48,234.32292200000003
2017-02-22,1005.4388656571301,2983.2,234.114838
2017-02-23,1000.5223203838001,3009.19,234.273392
2017-02-24,995.393764244948,3023.07,234.570633
2017-02-27,996.5392903402251,3033.33,234.937225
2017-02-28,994.4857678550699,2994.53,234.303101
2017-03-01,1006.2858604112599,2966.16,237.58276400000003
2017-03-02,1002.08785287209,2969.12,236.086609
2017-03-03,999.56561936379,2961.78,236.235245
2017-03-06,997.4515234424119,2963.01,235.531738
2017-03-07,998.404172493088,2963.56,234.82824700000003
2017-03-08,997.113518028657,2947.93,234.392288
2017-03-09,995.924900928582,2951.15,234.689529
2017-03-10,996.371357183276,2963.08,235.511932
2017-03-13,999.170185171669,2970.53,235.630829
2017-03-14,997.498820679075,2974.01,234.729156
2017-03-15,996.286790263576,2970.98,236.760376
2017-03-16,998.3546838659621,2965.31,236.294678
2017-03-17,998.6629812697599,2983.68,235.8797
2017-03-20,998.126578260771,2990.7,235.620972
2017-03-21,988.59463967669,3007.9,232.595718
2017-03-22,985.187456828321,3037.16,233.143051
2017-03-23,985.292370612283,3082.85,232.894257
2017-03-24,986.4060408724209,3077.81,232.725082
2017-03-27,978.7006846803889,3098.16,232.486252
2017-03-28,986.6029406519881,3109.01,234.178009
2017-03-29,990.3976804105199,3128.44,234.396927
2017-03-30,992.754352837522,3122.51,235.143295
2017-03-31,990.7655034663929,3112.52,234.595978
2017-04-03,988.5335490276519,3106.21,234.187958
2017-04-04,987.693341096161,3096.83,234.337219
2017-04-05,988.2457383438789,3101.12,233.640625
2017-04-06,986.495002542117,3101.19,234.29742400000003
2017-04-07,987.22960431565,3104.89,234.058578
2017-04-10,986.5389934661971,3092.61,234.197906
2017-04-11,983.1841382006239,3104.43,233.919266
2017-04-12,980.9253293745829,3109.78,232.894257
2017-04-13,977.758508022698,3102.71,231.381638
2017-04-18,970.420339603025,3101.89,232.735031
2017-04-19,968.451285187307,3129.78,232.307129
2017-04-20,974.552635254767,3149.33,234.197906
2017-04-21,974.4620862355561,3128.69,233.451538
2017-04-24,980.52941381446,3143.15,236.019028
2017-04-25,985.4256049310981,3137.41,237.392334
2017-04-26,990.79860393627,3162.37,237.243057
2017-04-27,994.674541112086,3164.36,237.44209300000003
2017-04-28,995.3863930711709,3157.58,236.924606
2017-05-02,1002.11758951315,3139.03,237.611267
2017-05-03,1002.97692344776,3134.15,237.322662
2017-05-04,1006.1188161107199,3144.38,237.601303
2017-05-05,1005.06338284012,3147.04,238.53674300000003
2017-05-08,1007.7004517827901,3154.38,238.496948
2017-05-09,1009.5460579353801,3141.69,238.278015
2017-05-10,1006.2943457561,3175.41,238.705917
2017-05-11,1005.13857156631,3195.7,238.218307
2017-05-12,1005.66961971358,3244.72,237.820236
2017-05-15,1005.55903196791,3229.3,239.133835
2017-05-16,1002.63447004039,3221.19,238.914902
2017-05-17,985.4422730348241,3226.43,234.675583
2017-05-18,982.986858482962,3244.69,235.620972
2017-05-19,987.041954431974,3285.49,237.153488
2017-05-22,990.472832212352,3296.16,238.35762000000003
2017-05-23,993.652946584512,3317.16,238.885056
2017-05-24,993.102266538109,3376.58,239.442337
2017-05-26,995.114337574336,3442.38,240.537003
2017-05-30,995.334297766685,3438.17,240.328018
2017-05-31,999.473072824782,3441.05,240.268311
2017-06-02,1013.7041912605699,3473.19,242.985046
2017-06-05,1012.0244958502699,3480.78,242.805939
2017-06-06,1007.0909324643,3457.29,242.029724
2017-06-07,1007.14909418142,3472.96,242.477539
2017-06-08,1009.31145458784,3474.78,242.596939
2017-06-09,1009.7223783517,3468.68,242.22874500000003
2017-06-12,1003.95329013535,3469.08,242.178986
2017-06-13,1006.17643682775,3487.45,243.36322
2017-06-14,1004.6019819096199,3506.9,243.054718
2017-06-15,999.014703506382,3522.79,242.587006
2017-06-16,1002.14619294319,3541.35,242.639999
2017-06-19,1006.82265937732,3582.76,244.660004
2017-06-20,1004.28568645025,3600.01,243.00999500000003
2017-06-21,1005.6694471093599,3608.15,242.949997
2017-06-22,1006.9206872012301,3612.55,242.839996
2017-06-27,1004.76016685116,3616.31,241.330002
2017-06-28,1006.1927978273101,3609.21,243.490005
2017-06-29,1001.3328457343199,3596.56,241.350006
2017-06-30,996.3215005282691,3607.18,241.800003
2017-07-03,998.4020543303129,3583.41,242.210007
2017-07-05,995.840355371781,3568.8,242.770004
2017-07-06,994.9732431168891,3580.52,240.550003
2017-07-07,1000.19737187265,3604.06,242.110001
2017-07-10,1001.25447788819,3594.41,242.369995
